ID,Name,Author,Rating,Format,Publisher,Pages,Publishing Date,ISBN-10,ISBN-13
0316204056,The Spider's War (The Dagger and the Coin),Daniel Abraham,4.3 out of 5 stars,Hardcover,Orbit; 1st edition,528 pages,"March 8, 2016",0316204056,978-0316204057
0345484193,Bearers of the Black Staff: Legends of Shannara (Pre-Shannara: Legends of Shannara),Terry Brooks,4.4 out of 5 stars,Kindle,Del Rey; Reprint edition,448 pages,"July 26, 2011",0345484193,978-0345484192
0765375079,A Natural History of Dragons: A Memoir by Lady Trent (The Lady Trent Memoirs),Marie Brennan,4.3 out of 5 stars,Hardcover,Tor Books,352 pages,"February 4, 2014",0765375079,978-0765375070
0345358805,"King of the Murgos (The Malloreon, Book 2)",David Eddings,4.5 out of 5 stars,Hardcover,Del Rey; Reissue edition,416 pages,"February 13, 1989",0345358805,978-0345358806
034529873X,Moreta: Dragonlady of Pern,Anne McCaffrey,4.5 out of 5 stars,Kindle,Del Rey,384 pages,"September 12, 1984",034529873X,978-0345298737
034550092X,Sky Dragons: Dragonriders of Pern,Anne McCaffrey,4.4 out of 5 stars,Paperback,Del Rey; 1st Printing edition,400 pages,"May 28, 2013",034550092X,978-0345500922
0765344327,"Phantom: Chainfire Trilogy, Part 2 (Sword of Truth, Book 10)",Terry Goodkind,4.1 out of 5 stars,Hardcover,Tor Fantasy; Reissue edition,673 pages,"May 29, 2007",0765344327,978-0765344328
0345422554,Polgara the Sorceress (Malloreon),David Eddings,4.5 out of 5 stars,Hardcover,Del Rey,768 pages,"December 26, 1998",0345422554,978-0345422552
055357793X,Fevre Dream: A Novel,George R. R. Martin,4.2 out of 5 stars,Hardcover,Bantam; Reprint edition,480 pages,"April 24, 2012",9780553577938,978-0553577938
0345484150,"The Gypsy Morph (Genesis of Shannara, Book 3)",Terry Brooks,4.5 out of 5 stars,Paperback,Del Rey; Reprint edition,480 pages,"July 28, 2009",0345484150,978-0345484154
0316466492,Age of Assassins (The Wounded Kingdom),RJ Barker,4.6 out of 5 stars,Paperback,Orbit; 1 edition,432 pages,"August 1, 2017",0316466492,978-0316466493
1542047323,Nightblade's Vengeance (Blades of the Fallen),Ryan Kirk,4.3 out of 5 stars,Kindle,47North,336 pages,"October 24, 2017",1542047323,978-1542047326
0765379457,Dancer's Lament: Path to Ascendancy Book 1,Ian C. Esslemont,4.6 out of 5 stars,Kindle,Tor Books,416 pages,"May 31, 2016",0765379457,978-0765379450
0441006159,The Book of Jhereg,Steven Brust,4.4 out of 5 stars,Kindle,Ace; Ace Trade ed edition,480 pages,"August 1, 1999",0441006159,978-0441006151
0345421450,Heroes Die,Matthew Woodring Stover,4.5 out of 5 stars,Kindle,Del Rey,560 pages,"May 29, 1999",9780345421456,978-0345421456
0345386744,"The Talismans of Shannara (The Heritage of Shannara, Book 4)",Terry Brooks,4.5 out of 5 stars,Hardcover,Del Rey Books; 1st edition,440 pages,"January 31, 1994",0345386744,978-0345386748
0345317580,Magic Kingdom for Sale--Sold! (Landover),Terry Brooks,4.5 out of 5 stars,Paperback,Del Rey,384 pages,"March 12, 1987",0345317580,978-0345317582
0765365405,Gatefather: A Novel of the Mithermages,Orson Scott Card,3.3 out of 5 stars,Paperback,Tor Fantasy; Reprint edition,432 pages,"August 30, 2016",0765365405,978-0765365408
0345466454,"The Histories of Middle Earth, Volumes 1-5",J.R.R. Tolkien,4.4 out of 5 stars,Kindle,Del Rey; Reprint edition,,"August 26, 2003",0345466454,978-0345466457
0062237411,Soul Music: A Novel of Discworld,Terry Pratchett,4.4 out of 5 stars,Paperback,Harper; Reprint edition,432 pages,"October 29, 2013",0062237411,978-0062237415
0316362530,Bloody Rose (The Band),Nicholas Eames,,Hardcover,Orbit,544 pages,"August 28, 2018",0316362530,978-0316362535
0345375599,The Druid of Shannara (The Heritage of Shannara),Terry Brooks,4.6 out of 5 stars,Hardcover,Del Rey,384 pages,"January 22, 1992",0345375599,978-0345375599
0345335708,"Castle of Wizardry (The Belgariad, Book 4)",David Eddings,4.6 out of 5 stars,Kindle,Del Rey,384 pages,"December 12, 1985",0345335708,978-0345335708
0886778581,Green Rider,Kristen Britain,4.4 out of 5 stars,Hardcover,DAW; English Language edition,480 pages,"April 1, 2000",0886778581,978-0886778583
0312567073,Carrion Comfort: A Novel,Dan Simmons,3.9 out of 5 stars,Kindle,St. Martin's Griffin; Reprint edition,800 pages,"November 24, 2009",0312567073,978-0312567071
042527005X,The Last Dark (Last Chronicles of Thomas Covenant),Stephen R. Donaldson,4.3 out of 5 stars,Paperback,Ace,592 pages,"September 2, 2014",042527005X,978-0425270059
0345523482,Wards of Faerie: The Dark Legacy of Shannara,Terry Brooks,4.5 out of 5 stars,Kindle,Del Rey; Reprint edition,464 pages,"February 26, 2013",0345523482,978-0345523488
0345369351,"Sorceress of Darshiva (The Malloreon, Book 4)",David Eddings,4.6 out of 5 stars,Hardcover,Del Rey; 1st edition,371 pages,"October 13, 1990",0345369351,978-0345369352
0345377591,"The Seeress of Kell (The Malloreon, Book 5)",David Eddings,4.5 out of 5 stars,Kindle,Del Rey; Reprint edition,384 pages,"March 22, 1992",0345377591,978-0345377593
0425275760,Burned (An Alex Verus Novel),Benedict Jacka,4.3 out of 5 stars,Paperback,Ace,336 pages,"April 5, 2016",0425275760,978-0425275764
0345354915,"Split Infinity (The Apprentice Adept, Book 1)",Piers Anthony,4.5 out of 5 stars,Kindle,Del Rey; Reprint edition,368 pages,"October 12, 1987",0345354915,978-0345354914
0345397673,Antrax (The Voyage of the Jerle Shannara),Terry Brooks,4.4 out of 5 stars,Paperback,Del Rey; Reprint edition,416 pages,"August 27, 2002",0345397673,978-0345397676
0316080772,The King's Blood (The Dagger and the Coin),Daniel Abraham,4.3 out of 5 stars,Kindle,Orbit; Original edition,528 pages,"May 22, 2012",0316080772,978-0316080774
0345327861,Crystal Singer: A Novel (Crystal Singer Trilogy),Anne Mccaffrey,4.7 out of 5 stars,Kindle,Del Rey; 1st edition,311 pages,"August 12, 1982",0345327861,978-0345327864
006223739X,Lords and Ladies (Discworld),Terry Pratchett,4.6 out of 5 stars,Kindle,Harper; Reprint edition,384 pages,"October 29, 2013",006223739X,978-0062237392
0786963743,"The Last Threshold: Neverwinter Saga, Book IV (Forgotten Realms: Neverwinter Saga)",R. A. Salvatore,4.1 out of 5 stars,Kindle,Wizards of the Coast,434 pages,"September 3, 2013",0786963743,978-0786963744
0316466549,Blood of Assassins (The Wounded Kingdom),RJ Barker,4.4 out of 5 stars,Paperback,Orbit,480 pages,"February 13, 2018",0316466549,978-0316466547
0440539811,"The Illuminatus! Trilogy: The Eye in the Pyramid, The Golden Apple, Leviathan",Robert Shea,4.2 out of 5 stars,Hardcover,Dell,805 pages,December 1983,0440539811,978-0440539810
0765380730,The Traitor Baru Cormorant (The Masquerade),Seth Dickinson,4.6 out of 5 stars,Paperback,Tor Books; Reprint edition,400 pages,"November 29, 2016",0765380730,978-0765380739
0345370740,"The Scions of Shannara (Heritage of Shannara, Book One) (The Heritage of Shannara)",Terry Brooks,4.4 out of 5 stars,Hardcover,Del Rey,432 pages,"February 13, 1991",0345370740,978-0345370747
0345335457,"Magician's Gambit (The Belgariad, Book 3)",David Eddings,4.6 out of 5 stars,Kindle,Del Rey; Reprint edition,320 pages,"February 12, 1986",0345335457,978-0345335456
0345379063,"Legend (Drenai Tales, Book 1)",David Gemmell,4.5 out of 5 stars,Hardcover,Del Rey,345 pages,"October 1, 1994",0345379063,978-0345379061
0765375087,The Tropic of Serpents: A Memoir by Lady Trent (The Lady Trent Memoirs),Marie Brennan,4.3 out of 5 stars,Paperback,Tor Books; Reprint edition,352 pages,"February 17, 2015",0765375087,978-0765375087
0316049360,The War of the Dwarves,Markus Heitz,4.4 out of 5 stars,Hardcover,Orbit; 1 edition,784 pages,"March 23, 2010",0316049360,978-0316049368
0857666762,Skyfarer (The Drifting Lands),Joseph Brassey,4.8 out of 5 stars,Kindle,Angry Robot,352 pages,"September 5, 2017",0857666762,978-0857666765
0345418794,Dragonseye (Pern),Anne McCaffrey,4.6 out of 5 stars,Paperback,Del Rey; Reprint edition,416 pages,"December 27, 1997",0345418794,978-0345418791
1681445131,Knight's Shadow (The Greatcoats),Sebastien de Castell,4.6 out of 5 stars,Hardcover,Jo Fletcher Books; Reprint edition,592 pages,"May 3, 2016",1681445131,978-1681445137
0765395231,River of Teeth,Sarah Gailey,3.9 out of 5 stars,Kindle,Tor.com,176 pages,"May 23, 2017",0765395231,978-0765395238
0316390828,Sharp Ends: Stories from the World of the First Law,Joe Abercrombie,4.5 out of 5 stars,Hardcover,Orbit; Reprint edition,336 pages,"March 14, 2017",0316390828,978-0316390828
0786937904,"The Two Swords (The Hunter's Blades Trilogy, Book 3)",R.A. Salvatore,4.3 out of 5 stars,Paperback,Wizards of the Coast; 1st edition,376 pages,"September 1, 2005",0786937904,978-0786937905
0062307398,Thief of Time: A Novel of Discworld,Terry Pratchett,4.7 out of 5 stars,Paperback,Harper; Reissue edition,432 pages,"July 29, 2014",0062307398,978-0062307392
0345375580,"The Elf Queen of Shannara (Heritage of Shannara, Book 3)",Terry Brooks,4.6 out of 5 stars,Kindle,Del Rey,368 pages,"January 23, 1993",0345375580,978-0345375582
1784965731,The Legend of Sigmar (Warhammer Chronicles),Graham McNeill,4.4 out of 5 stars,Hardcover,Games Workshop,944 pages,"September 5, 2017",1784965731,978-1784965730
0765365383,The Lost Gate (Mither Mages),Orson Scott Card,4.0 out of 5 stars,Hardcover,Tor Fantasy; Reprint edition,464 pages,"November 29, 2011",0765365383,978-0765365385
0316201286,Night Angel: The Complete Trilogy (The Night Angel Trilogy),Brent Weeks,4.5 out of 5 stars,Kindle,Orbit; Combined edition,1264 pages,"April 24, 2012",9780316201285,978-0316201285
0316399736,Malice (The Faithful and the Fallen),John Gwynne,4.2 out of 5 stars,Paperback,Orbit,656 pages,"December 3, 2013",0316399736,978-0316399739
0451457765,Tigana: Anniversary Edition,Guy Gavriel Kay,4.3 out of 5 stars,Kindle,Ace; Special 10th Anniversary edition,676 pages,"December 1, 1999",0451457765,978-0451457769
0756405882,The High King's Tomb (Green Rider),Kristen Britain,4.5 out of 5 stars,Paperback,DAW; Reprint edition,656 pages,"August 4, 2009",0756405882,978-0756405885
0451417321,The Given Sacrifice (A Novel of the Change),S. M. Stirling,4.1 out of 5 stars,Paperback,Ace,496 pages,"September 2, 2014",0451417321,978-0451417329
0765333112,Three Parts Dead (Craft Sequence),Max Gladstone,4.4 out of 5 stars,Hardcover,Tor Books; Reprint edition,336 pages,"July 23, 2013",0765333112,978-0765333117
031620398X,The Widow's House (The Dagger and the Coin),Daniel Abraham,4.4 out of 5 stars,Hardcover,Orbit,544 pages,"August 5, 2014",031620398X,978-0316203982
0765329999,Orb Sceptre Throne: A Novel of the Malazan Empire (Novels of the Malazan Empire),Ian C. Esslemont,4.3 out of 5 stars,Kindle,Tor Books,608 pages,"May 22, 2012",0765329999,978-0765329998
1681444879,Saint's Blood (The Greatcoats),Sebastien de Castell,4.6 out of 5 stars,Paperback,Jo Fletcher Books; Reprint edition,400 pages,"March 7, 2017",1681444879,978-1681444871
0316242497,A Dance of Blades (Shadowdance 2),David Dalglish,4.4 out of 5 stars,Hardcover,Orbit,416 pages,"November 5, 2013",0316242497,978-0316242493
1594480036,"Grass for His Pillow (Tales of the Otori, Book 2)",Lian Hearn,4.5 out of 5 stars,Kindle,Riverhead Books; Reprint edition,368 pages,"June 1, 2004",1594480036,978-1594480034
1477848207,The Palace Job (Rogues of the Republic),Patrick Weekes,4.1 out of 5 stars,Hardcover,47North; Reprint edition,438 pages,"October 8, 2013",1477848207,978-1477848203
1477823816,The Hidden Relic (The Evermen Saga),James Maxwell,4.4 out of 5 stars,Paperback,47North,496 pages,"July 29, 2014",1477823816,978-1477823811
0140157379,Haroun and the Sea of Stories,Salman Rushdie,4.3 out of 5 stars,Paperback,Granta Books/Penguin,216 pages,1991,0140157379,978-0140157376
1784966282,Vampire Wars (Warhammer Chronicles),Steven Savile,4.0 out of 5 stars,Paperback,Games Workshop,800 pages,"January 9, 2018",1784966282,978-1784966287
0451458222,The Summer Tree (Fionavar Tapestry),Guy Gavriel Kay,3.9 out of 5 stars,Kindle,Ace; Reprint edition,383 pages,"April 1, 2001",0451458222,978-0451458223
0062068687,The Long Earth,Terry Pratchett,3.7 out of 5 stars,Hardcover,Harper; Reissue edition,432 pages,"June 25, 2013",0062068687,978-0062068682
0316080683,The Dragon's Path (The Dagger and the Coin),Daniel Abraham,3.8 out of 5 stars,Paperback,Orbit; 1 edition,592 pages,"April 7, 2011",0316080683,978-0316080682
0812533054,"Seventh Son (Tales of Alvin Maker, Book 1)",Orson Scott Card,4.3 out of 5 stars,Paperback,Tor Fantasy,256 pages,"June 15, 1993",0812533054,978-0812533057
0345483863,"The Malloreon, Vol. 1 (Books 1-3): Guardians of the West, King of the Murgos, Demon Lord of Karanda",David Eddings,4.5 out of 5 stars,Kindle,Del Rey; New edition edition,816 pages,"August 30, 2005",0345483863,978-0345483867
0316306223,Winter of the Gods (Olympus Bound),Jordanna Max Brodsky,4.2 out of 5 stars,Hardcover,Orbit; Reprint edition,512 pages,"July 11, 2017",0316306223,978-0316306225
0553280643,The Gate to Women's Country: A Novel,Sheri S. Tepper,4.3 out of 5 stars,Hardcover,Spectra,336 pages,"February 1, 1993",0553280643,978-0553280647
069262547X,Peter Pan,J M Barrie,4.3 out of 5 stars,Kindle,Kingman Books,134 pages,"January 20, 2016",069262547X,978-0692625477
0345350480,"Castle Roogna (The Magic of Xanth, No. 3)",Piers Anthony,4.6 out of 5 stars,Paperback,Ballantine Books / Del Rey; 1st edition,329 pages,1979,0345350480,978-0345350480
0553290983,"Elven Star (The Death Gate Cycle, Volume 2)",Margaret Weis,4.3 out of 5 stars,Kindle,Spectra,416 pages,"July 1, 1991",0553290983,978-0553290981
0765324016,The Many Deaths of the Black Company (Chronicles of The Black Company),Glen Cook,4.6 out of 5 stars,Kindle,Tor Books; 1 edition,784 pages,"January 5, 2010",0765324016,978-0765324016
0316511420,The Court of Broken Knives (Empires of Dust),Anna Smith Spark,4.2 out of 5 stars,Paperback,Orbit,512 pages,"August 15, 2017",0316511420,978-0316511421
1481424319,The Wall of Storms (The Dandelion Dynasty),Ken Liu,4.2 out of 5 stars,Paperback,Saga Press; Reprint edition,880 pages,"July 18, 2017",1481424319,978-1481424318
1635912725,Robert E. Howard's Conan the Cimmerian Barbarian: The Complete Weird Tales Omnibus,Robert E Howard,5.0 out of 5 stars,Kindle,Pulp-Lit Productions,684 pages,"June 1, 2017",1635912725,978-1635912722
078696538X,"The Legend of Drizzt 25th Anniversary Edition, Book II",R. A. Salvatore,3.9 out of 5 stars,Kindle,Wizards of the Coast; Anniversary edition,1024 pages,"October 1, 2013",078696538X,978-0786965380
0886775272,"Black Sun Rising (The Coldfire Trilogy, Book 1)",C.S. Friedman,4.0 out of 5 stars,Kindle,DAW,586 pages,"September 1, 1992",0886775272,978-0886775278
1597809063,And the Rest Is History: The Chronicles of St. Mary's Book Eight,Jodi Taylor,4.5 out of 5 stars,Kindle,Night Shade Books,376 pages,"July 18, 2017",1597809063,978-1597809061
0765386208,Recluce Tales: Stories from the World of Recluce (Saga of Recluce),L. E. Modesitt Jr.,4.4 out of 5 stars,Kindle,Tor Books; Reprint edition,480 pages,"February 20, 2018",0765386208,978-0765386205
0316242446,A Dance of Shadows (Shadowdance 4),David Dalglish,4.5 out of 5 stars,Kindle,Orbit,480 pages,"May 20, 2014",0316242446,978-0316242448
095673720X,The War-Torn Kingdom (Fabled Lands) (Volume 1),Jamie Thomson,4.8 out of 5 stars,Kindle,Fabled Lands LLP; 2 edition,236 pages,"March 15, 2017",095673720X,978-0956737205
0345352467,Centaur Aisle (Xanth),Piers Anthony,4.5 out of 5 stars,Kindle,Del Rey; Reprint edition,304 pages,"September 12, 1987",0345352467,978-0345352460
0765337827,Knife of Dreams: Book Eleven of 'The Wheel of Time',Robert Jordan,4.3 out of 5 stars,Kindle,Tor Books; Reprint edition,752 pages,"October 14, 2014",0765337827,978-0765337825
0062073192,Supernatural: John Winchester's Journal,Alex Irvine,4.5 out of 5 stars,Hardcover,It Books; Reprint edition,224 pages,"April 26, 2011",0062073192,978-0062073198
0553588117,"Prince of the Blood, 15th Anniversary Edition",Raymond Feist,4.5 out of 5 stars,Kindle,Spectra; The Author's Preferred 15th Anniversary edition,448 pages,"June 28, 2005",0553588117,978-0553588118
0756409845,Mirror Sight (Green Rider),Kristen Britain,3.8 out of 5 stars,Paperback,DAW,768 pages,"April 5, 2016",0756409845,978-0756409845
076533433X,The Eye of the World: Book One of 'The Wheel of Time',Robert Jordan,4.5 out of 5 stars,Kindle,Tor Books; 2 edition,752 pages,"May 8, 2012",076533433X,978-0765334336
0765383195,The Midnight Front: A Dark Arts Novel,David Mack,4.5 out of 5 stars,Kindle,Tor Books,480 pages,"January 30, 2018",0765383195,978-0765383198
0425272265,The Lost Stars: Imperfect Sword,Jack Campbell,4.5 out of 5 stars,Hardcover,Ace; Reprint edition,368 pages,"September 29, 2015",0425272265,978-0425272268
0316469076,The Fifth Ward: First Watch,Dale Lucas,4.3 out of 5 stars,Kindle,Orbit,416 pages,"July 11, 2017",0316469076,978-0316469074
0345494571,"Troy: Lord of the Silver Bow (Troy Trilogy, Book 1)",David Gemmell,4.5 out of 5 stars,Hardcover,Ballantine Books; 1st Printing edition,496 pages,"October 31, 2006",0345494571,978-0345494573
198827432X,One Velvet Glove: A Tale of the King's Blades (Tales of the King's Blades),Dave Duncan,4.2 out of 5 stars,Paperback,Five Rivers Chapmanry,308 pages,"February 1, 2018",198827432X,978-1988274324
0316298271,Battlemage (Age of Darkness),Stephen Aryan,4.3 out of 5 stars,Kindle,Orbit,512 pages,"September 22, 2015",0316298271,978-0316298278
0345338715,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,4.6 out of 5 stars,Hardcover,Del Rey; Reprint edition,384 pages,"August 12, 1986",0345338715,978-0345338716
0425213978,Labyrinth,Kate Mosse,3.8 out of 5 stars,Kindle,Berkley; Reprint edition,528 pages,"February 6, 2007",0425213978,978-0425213971
0066238501,The Chronicles of Narnia,C. S. Lewis,4.7 out of 5 stars,Hardcover,HarperCollins,768 pages,"October 1, 2001",0007258496,978-0066238500
031602919X,Blood of Elves,Andrzej Sapkowski,4.4 out of 5 stars,Kindle,Orbit; 1 Original edition,416 pages,"May 1, 2009",031602919X,978-0316029193
0765398230,The Towers of the Sunset: 25th Anniversary Edition (Saga of Recluce),L. E. Modesitt Jr.,4.2 out of 5 stars,Paperback,Tor Fantasy; Anniversary edition,544 pages,"August 1, 2017",0765398230,978-0765398239
0316374873,The City Stained Red (Bring Down Heaven),Sam Sykes,4.2 out of 5 stars,Paperback,Orbit; First Printing edition,640 pages,"January 27, 2015",0316374873,978-0316374873
0062564544,Markswoman (Book 1 of Asiana),Rati Mehrotra,4.4 out of 5 stars,Paperback,Harper Voyager,384 pages,"January 23, 2018",0062564544,978-0062564542
0345362276,"Wizard at Large (Magic Kingdom of Landover, Book 3)",Terry Brooks,4.5 out of 5 stars,Paperback,Del Rey,320 pages,"July 17, 1989",0345362276,978-0345362278
0451458338,The Darkest Road (Fionavar Tapestry),Guy Gavriel Kay,4.4 out of 5 stars,Kindle,Ace; Reissue edition,448 pages,"June 1, 2001",0451458338,978-0451458339
0316302732,Fireborn (Seraphim),David Dalglish,4.6 out of 5 stars,Paperback,Orbit,496 pages,"November 22, 2016",0316302732,978-0316302739
0765341425,"To Light a Candle: The Obsidian Trilogy, Book Two (The Obsidian Mountain Trilogy)",Mercedes Lackey,4.6 out of 5 stars,Kindle,Tor Books,864 pages,"December 27, 2005",0765341425,978-0765341426
0553575422,"Luck in the Shadows (Nightrunner, Vol. 1)",Lynn Flewelling,4.4 out of 5 stars,Paperback,Spectra,496 pages,"August 1, 1996",0553575422,978-0553575422
0345499409,"Straken (High Druid of Shannara, Book 3)",Terry Brooks,4.3 out of 5 stars,Paperback,Del Rey; Reprint edition,432 pages,"August 28, 2007",0345499409,978-0345499400
0575118733,The Legion Of Shadow: DestinyQuest Book 1,Michael J. Ward,4.2 out of 5 stars,Kindle,Gollancz,544 pages,"June 4, 2013",0575118733,978-0575118737
143283956X,The Silent Corner: A Novel of Suspense (Thorndike Press Large Print Core),Dean Koontz,4.0 out of 5 stars,Hardcover,Large Print Press; Large Print edition,688 pages,"November 8, 2017",143283956X,978-1432839567
075640990X,Closer to Home (Valdemar: The Herald Spy),Mercedes Lackey,4.4 out of 5 stars,Hardcover,DAW,368 pages,"October 6, 2015",075640990X,978-0756409906
0786927089,Dragons of Summer Flame,Margaret Weis,4.1 out of 5 stars,Kindle,Wizards of the Coast,608 pages,February 2002,0786927089,978-0786927081
1539396479,Final Fantasy VI - Guía Argumental (Spanish Edition),Chris Herraiz,,Kindle,CreateSpace Independent Publishing Platform,128 pages,"October 7, 2016",1539396479,978-1539396475
031624239X,A Dance of Cloaks (Shadowdance 1),David Dalglish,4.0 out of 5 stars,Kindle,Orbit,480 pages,"October 8, 2013",031624239X,978-0316242394
1945683007,WarCraft: War of The Ancients Book one: The Well of Eternity (Blizzard Legends),Richard A. Knaak,5.0 out of 5 stars,Hardcover,Blizzard Entertainment,370 pages,"October 15, 2017",1945683007,978-1945683008
0345500938,The Elenium: The Diamond Throne   The Ruby Knight   The Sapphire Rose,David Eddings,4.7 out of 5 stars,Kindle,Del Rey; Del Ray Books Trade Pbk. Ed edition,912 pages,"September 25, 2007",0345500938,978-0345500939
0441019625,"First Lord's Fury (Codex Alera, Book 6)",Jim Butcher,4.7 out of 5 stars,Kindle,Ace; Reprint edition,784 pages,"November 30, 2010",0441019625,978-0441019625
0345483871,"The Malloreon, Vol. 2 (Books 4 & 5): Sorceress of Darshiva, The Seeress of Kell",David Eddings,4.7 out of 5 stars,Hardcover,Del Rey; Revised ed. edition,528 pages,"August 30, 2005",0345483871,978-0345483874
0778319857,Dawn Study (Study Series),Maria V. Snyder,4.5 out of 5 stars,Hardcover,MIRA,480 pages,"January 31, 2017",0778319857,978-0778319856
0345322231,Being a Green Mother (Book Five of Incarnations of Immortality),Piers Anthony,4.4 out of 5 stars,Kindle,Del Rey,320 pages,"September 12, 1988",0345322231,978-0345322234
0345491173,Dragongirl (Pern),Todd J. McCaffrey,3.8 out of 5 stars,Kindle,Del Rey; Reprint edition,480 pages,"June 7, 2011",0345491173,978-0345491176
0345461525,"The Bloody Crown of Conan (Conan of Cimmeria, Book 2)",Robert E. Howard,4.7 out of 5 stars,Hardcover,Del Rey,384 pages,"November 23, 2004",0345461525,978-0345461520
0765363488,Return of the Crimson Guard: A Novel of the Malazan Empire (Novels of the Malazan Empire),Ian C. Esslemont,4.0 out of 5 stars,Paperback,Tor Fantasy; Reprint edition,880 pages,"May 24, 2011",0765363488,978-0765363480
1619865750,Writers of the Future Vol 34: #1 Bestselling Sci-Fi & Fantasy Short Stories of the Year,L. Ron Hubbard,,Kindle,Galaxy Press,400 pages,"April 10, 2018",1619865750,978-1619865754
0345458532,A Princess of Landover,Terry Brooks,4.2 out of 5 stars,Paperback,Del Rey; Reprint edition,400 pages,"July 27, 2010",0345458532,978-0345458537
0786965371,"The Legend of Drizzt 25th Anniversary Edition, Book I",R. A. Salvatore,4.7 out of 5 stars,Kindle,Wizards of the Coast; Anniversary edition,944 pages,"September 3, 2013",0786965371,978-0786965373
0316080705,The Tyrant's Law (The Dagger and the Coin),Daniel Abraham,4.4 out of 5 stars,Kindle,Orbit,528 pages,"May 14, 2013",0316080705,978-0316080705
0316308234,The Dragon Lords: Fool's Gold,Jon Hollins,3.5 out of 5 stars,Paperback,Orbit,544 pages,"July 19, 2016",0316308234,978-0316308236
0316242578,A Dance of Chaos (Shadowdance),David Dalglish,4.7 out of 5 stars,Hardcover,Orbit,480 pages,"May 12, 2015",0316242578,978-0316242578
0316209244,Angel of Storms (Millennium's Rule),Trudi Canavan,4.4 out of 5 stars,Paperback,Orbit; Reprint edition,608 pages,"August 16, 2016",0316209244,978-0316209243
0441735762,The Rowan,Anne McCaffrey,4.6 out of 5 stars,Kindle,Ace,336 pages,"September 1, 1991",0441735762,978-0441735761
0441017029,Magic Strikes (Kate Daniels),Ilona Andrews,4.8 out of 5 stars,Kindle,Ace; Original edition,310 pages,"March 31, 2009",0441017029,978-0441017027
1784967084,Witch Hunter: The Mathias Thulmann Trilogy (Warhammer Chronicles),C L Werner,3.8 out of 5 stars,Hardcover,Games Workshop,816 pages,"June 12, 2018",1784967084,978-1784967086
0765337800,Winter's Heart: Book Nine of The Wheel of Time,Robert Jordan,4.0 out of 5 stars,Hardcover,Tor Books; Reprint edition,560 pages,"March 25, 2014",0765337800,978-0765337801
0553563734,The King's Buccaneer (Riftwar Cycle: Krondor's Sons),Raymond E. Feist,4.5 out of 5 stars,Hardcover,Spectra,544 pages,"January 1, 1994",0553563734,978-0553563733
0345432304,"Winter Warriors (Drenai Tales, Book 8)",David Gemmell,4.7 out of 5 stars,Kindle,Del Rey; Reissue edition,352 pages,"June 6, 2000",0345432304,978-0345432308
0345388666,The Shining Ones (Book Two of The Tamuli),David Eddings,4.3 out of 5 stars,Hardcover,Del Rey,480 pages,"July 2, 1994",0345388666,978-0345388667
0316302686,Skyborn (Seraphim),David Dalglish,4.3 out of 5 stars,Paperback,Orbit,464 pages,"November 17, 2015",0316302686,978-0316302685
0061468444,Magician's End: Book Three of the Chaoswar Saga,Raymond E Feist,4.5 out of 5 stars,Hardcover,Harper Voyager; Reprint edition,576 pages,"September 30, 2014",0061468444,978-0061468445
0451458265,The Wandering Fire (Fionavar Tapestry),Guy Gavriel Kay,4.3 out of 5 stars,Kindle,Ace; Reprint edition,400 pages,"May 1, 2001",0451458265,978-0451458261
1477824227,The Path of the Storm (The Evermen Saga),James Maxwell,4.6 out of 5 stars,Kindle,47North,496 pages,"July 29, 2014",1477824227,978-1477824221
0316466875,The Tethered Mage (Swords and Fire),Melissa Caruso,4.2 out of 5 stars,Paperback,Orbit,480 pages,"October 24, 2017",0316466875,978-0316466875
0786929448,"Dissolution (Forgotten Realms: R.A. Salvatore's War of the Spider Queen, Book 1)",Richard Lee Byers,4.3 out of 5 stars,Kindle,Wizards of the Coast; Reissue edition,384 pages,"August 1, 2003",0786929448,978-0786929443
1477849319,Dryad-Born (Whispers from Mirrowen),Jeff Wheeler,4.6 out of 5 stars,Paperback,47North,466 pages,"February 4, 2014",1477849319,978-1477849316
0316085146,The Night Angel Trilogy,Brent Weeks,4.5 out of 5 stars,Kindle,Orbit; Slp edition,2064 pages,"October 1, 2009",0316085146,978-0316085144
0765378671,The Traders' War: A Merchant Princes Omnibus,Charles Stross,3.7 out of 5 stars,Kindle,Tor Books; Reprint edition,624 pages,"November 11, 2014",0765378671,978-0765378675
0765378663,The Bloodline Feud: A Merchant Princes Omnibus,Charles Stross,4.0 out of 5 stars,Hardcover,Tor Books; First Edition edition,576 pages,"September 9, 2014",0765378663,978-0765378668
0786965436,"The Sentinel: The Sundering, Book V",Troy Denning,4.0 out of 5 stars,Kindle,Wizards of the Coast,352 pages,"October 7, 2014",0786965436,978-0786965434
1594485186,My Name is Memory,Ann Brashares,4.0 out of 5 stars,Hardcover,Riverhead Books; Reprint edition,352 pages,"June 7, 2011",9781594485183,978-1594485183
0765382113,The Dinosaur Lords: A Novel,Victor Milán,3.1 out of 5 stars,Kindle,Tor Fantasy; Reprint edition,608 pages,"May 31, 2016",0765382113,978-0765382115
0345518845,The Children of Húrin (Pre-Lord of the Rings),J. R. R. Tolkien,4.2 out of 5 stars,Kindle,Del Rey; Reprint edition,313 pages,"May 25, 2010",0345518845,978-0345518842
